Time of Day,Temperature,Humidity,CO2_InfraredSensor,CO2_ElectroChemicalSensor,MetalOxideSensor_Unit1,MetalOxideSensor_Unit2,MetalOxideSensor_Unit3,MetalOxideSensor_Unit4,CO_GasSensor,Session ID,HVAC Operation Mode,Ambient Light Level,Activity Level
4.0,19.92,52.57,108.51,556.81,471.71,721.37,677.46,590.78,1.0,2847.0,4.0,4.0,3.0
4.0,19.94,52.46,109.54,558.23,470.94,718.13,675.44,608.58,1.0,2847.0,4.0,4.0,2.0
1.0,19.0,47.14,96.82,603.14,544.61,758.17,727.6,670.6,0.0,1374.0,1.0,3.0,2.0
4.0,19.85,52.55,114.99,556.8,474.7,724.94,679.41,600.75,1.0,2847.0,2.0,4.0,2.0
4.0,19.86,52.48,109.36,557.99,467.89,730.1,677.8,603.5,1.0,2847.0,4.0,1.0,1.0
4.0,19.73,52.68,108.52,560.5,465.91,717.84,684.4,613.98,1.0,2847.0,1.0,4.0,3.0
4.0,19.75,52.67,114.67,552.17,468.95000000000005,714.22,672.0,595.44,1.0,2847.0,1.0,1.0,1.0
4.0,20.3,53.76,122.54000000000002,578.86,480.02,733.18,687.82,614.18,1.0,1826.0,5.0,4.0,3.0
4.0,19.71,52.48,109.71,557.71,466.36,724.66,687.22,613.46,1.0,2847.0,3.0000000000000004,4.0,3.0
2.0,23.01,50.72,132.89,540.63,423.2,643.42,552.7,482.51,4.0,7058.0,4.0,4.0,2.0
4.0,19.57,52.67,110.17,555.26,459.77000000000004,725.56,678.56,625.83,1.0,2847.0,6.000000000000001,4.0,2.0
3.0,16.76,49.75,115.89,584.48,505.27,737.7885714285715,702.25,643.7,2.0,8052.0,3.0000000000000004,4.0,3.0
4.0,19.53,52.76,108.13,563.21,455.49,725.06,679.14,611.33,1.0,2847.0,2.0,3.0,3.0
4.0,11.16,52.77000000000001,104.44,555.56,471.33000000000004,730.9671428571429,678.27,620.89,1.0,2847.0,4.0,3.0,3.0
3.0,19.47,52.78,112.68,554.4,472.24999999999994,732.21,683.79,607.58,1.0,2847.0,4.0,4.0,3.0
3.0,19.42,52.85,109.83,552.45,485.28999999999996,724.19,678.26,612.58,1.0,2847.0,5.0,4.0,1.0
3.0,21.77,52.61,112.16,556.89,497.57,715.49,664.61,587.9,2.0,7058.0,5.0,2.0,2.0
3.0,19.33,52.92000000000001,106.73,557.82,482.22,727.39,679.28,597.72,1.0,2847.0,6.000000000000001,4.0,2.0
3.0,19.29,52.85,101.2,566.63,472.91,720.95,675.97,612.84,1.0,2847.0,5.0,1.0,2.0
3.0,19.24,52.88,106.13,558.3,479.0,720.91,677.51,612.12,1.0,2847.0,3.0000000000000004,1.0,3.0
3.0,19.24,52.8,105.2,555.62,473.69000000000005,732.83,672.49,603.25,1.0,2847.0,4.0,1.0,1.0
1.0,20.04,45.46,91.92,605.26,476.85,754.87,704.9,654.21,1.0,2105.0,5.0,3.0,2.0
3.0,19.11,53.02,112.81,565.45,471.65000000000003,733.3585714285715,675.55,611.4,1.0,2847.0,4.0,4.0,3.0
3.0,19.09,53.08,110.28,552.18,477.54,733.58,683.5,606.26,1.0,2847.0,4.0,1.0,1.0
4.0,20.88,51.980000000000004,104.01,554.88,479.73,738.98,688.19,638.17,1.0,9241.0,5.0,2.0,2.0
3.0,18.94,53.349999999999994,110.9,564.45,477.36,724.6,678.34,610.8,1.0,2847.0,6.000000000000001,1.0,2.0
3.0,19.0,53.11,105.96,553.8,475.62000000000006,729.39,699.79,609.81,1.0,2847.0,5.0,3.0,3.0
3.0,19.03,53.050000000000004,113.45,566.3,478.33,730.7,674.0,619.47,1.0,2847.0,2.0,4.0,3.0
3.0,19.02,53.1,105.67,561.33,472.41,737.61,693.46,625.18,1.0,2847.0,4.0,3.0,1.0
3.0,18.93,53.26,112.04,555.81,496.26,729.4,684.44,622.63,1.0,2847.0,1.0,4.0,3.0
3.0,17.41,44.23,62.1,631.43,611.09,790.89,763.35,711.22,0.0,5693.0,2.0,2.0,3.0
1.0,17.31,46.94,94.32,594.19,461.43,726.68,560.81,628.62,2.0,2679.0,1.0,4.0,3.0
3.0,18.81,53.13,104.29,559.2,481.6700000000001,715.04,663.96,592.76,1.0,2847.0,3.0000000000000004,4.0,2.0
1.0,20.41,47.29,98.44,600.86,501.75,747.8,714.18,649.24,0.0,3418.0,6.000000000000001,1.0,2.0
3.0,19.67,58.29,130.73,550.24,477.05,702.57,655.53,581.21,1.0,3592.0000000000005,2.0,1.0,2.0
3.0,18.69,53.23,106.75,558.44,461.38000000000005,712.91,665.52,586.35,1.0,2847.0,4.0,1.0,2.0
3.0,18.71,53.18999999999999,104.99,563.04,466.24,712.0414285714286,667.22,589.53,2.0,2847.0,5.0,4.0,2.0
3.0,18.71,53.18,109.86,551.13,456.87,713.41,875.7,583.26,2.0,2847.0,2.0,4.0,2.0
3.0,18.69,53.13,105.68,565.89,485.87000000000006,715.13,521.5,586.18,2.0,2847.0,2.0,3.0,2.0
3.0,18.66,53.18999999999999,108.5,560.17,466.11,715.04,658.57,579.56,2.0,2847.0,6.000000000000001,2.0,2.0
3.0,18.6,53.36000000000001,110.92,559.89,472.13,709.24,480.5299999999999,592.0,2.0,2847.0,4.0,4.0,2.0
3.0,18.63,53.3,109.35,563.47,482.67,712.88,665.17,582.14,2.0,2847.0,1.0,4.0,2.0
3.0,13.59,53.28,105.82,554.01,479.1,711.92,662.42,583.49,2.0,2847.0,5.0,4.0,2.0
3.0,18.63,53.24,106.97,561.46,467.9599999999999,720.3685714285714,670.41,590.57,2.0,2847.0,1.0,4.0,2.0
2.0,22.570000000000004,46.44,122.69999999999999,585.1,456.91999999999996,729.58,675.44,612.12,2.0,1374.0,6.000000000000001,3.0,2.0
3.0,18.41,53.669999999999995,107.21,566.37,484.44,711.64,653.69,587.08,2.0,2847.0,5.0,4.0,2.0
1.0,16.66,45.75,62.2,612.13,620.44,789.9600000000002,757.74,701.8200000000002,0.0,3418.0,4.0,1.0,2.0
4.0,12.01,56.65,176.3,598.73,450.13999999999993,729.48,677.54,602.99,2.2857142857142856,7241.0,6.000000000000001,4.0,2.0
3.0,18.42,53.53000000000001,102.72,561.17,480.99,719.68,670.51,603.36,2.0,2847.0,2.0,3.0,2.0
2.0,23.44,47.63,101.52,558.34,454.31,724.77,688.25,620.84,1.0,2847.0,1.0,1.0,3.0
3.0,18.57,53.03,95.92,556.87,476.34,720.26,668.9,592.44,1.2857142857142858,2847.0,3.0000000000000004,2.0,3.0
1.0,22.970000000000002,53.54,140.08,540.23,477.09999999999997,710.7,658.4,585.51,2.0,7058.0,2.0,1.0,2.0
3.0,18.46,51.48,93.85,561.21,487.97,689.69,609.15,550.17,1.0,7058.0,6.000000000000001,1.0,3.0
2.0,22.89,47.13,116.91,585.74,439.55000000000007,724.89,688.51,609.18,2.0,9658.0,2.0,4.0,3.0
3.0,18.51,52.01,98.24,566.31,466.58,673.29,590.68,510.1499999999999,1.0,7058.0,6.000000000000001,4.0,2.0
3.0,18.6,51.99000000000001,101.51,564.77,482.92999999999995,681.5,584.8,533.13,1.0,7058.0,3.0000000000000004,4.0,2.0
1.0,18.88,55.93999999999999,90.77,553.78,536.52,740.62,707.97,643.03,0.7142857142857143,6817.0,3.0000000000000004,1.0,1.0
3.0,18.67,52.33,99.58,557.8,480.97,705.3728571428572,596.22,517.84,1.0,7058.0,4.0,4.0,2.0
3.0,18.63,52.57,99.41,560.97,484.39000000000004,682.14,598.36,540.06,1.0,7058.0,6.000000000000001,1.0,3.0
3.0,18.63,52.57,102.9,562.85,482.58,687.46,589.13,532.85,1.0,7058.0,5.0,1.0,2.0
3.0,17.46,51.14,86.37,607.25,525.32,770.77,726.75,673.39,1.0,4129.0,6.000000000000001,3.0,3.0
1.0,23.62,49.69,112.82,554.0,420.21,733.24,674.8,614.4,1.7142857142857142,4703.0,4.0,3.0,2.0
1.0,18.91,52.99,125.27000000000001,553.46,453.02,690.19,607.51,541.11,2.0,7058.0,2.0,3.0,2.0
1.0,20.55,47.59,99.52,586.72,463.99,733.8928571428572,677.85,616.72,2.0,6431.0,5.0,4.0,3.0
1.0,19.35,50.31000000000001,106.9,560.17,486.26,700.77,619.92,561.73,1.0,7058.0,4.0,4.0,2.0
1.0,18.7,52.19,101.93,558.02,469.15,703.4,634.18,563.26,1.0,7058.0,6.000000000000001,4.0,2.0
3.0,16.85,46.5,105.99,596.35,545.0,768.21,707.37,661.48,1.0,2679.0,4.0,3.0,3.0
1.0,18.47,53.059999999999995,100.67,558.39,477.75,707.27,640.87,562.31,1.0,7058.0,4.0,1.0,2.0
1.0,21.83,50.97,105.61,579.5,455.75,718.43,674.19,625.47,2.0,7395.0,6.000000000000001,1.0,2.0
1.0,18.37,53.33,105.4,565.42,461.18,699.19,623.34,568.34,1.0,7058.0,1.0,5.0,2.0
1.0,18.31,53.44,186.36,556.06,489.56000000000006,702.02,630.73,567.63,1.0,7058.0,6.000000000000001,3.0,2.0
2.0,21.73,53.2,34.37,603.89,430.7099999999999,693.6,610.05,541.54,2.0,3856.0000000000005,5.0,4.0,2.0
1.0,18.19,53.61,100.9,565.76,493.9800000000001,711.34,634.95,578.52,1.0,7058.0,5.0,1.0,3.0
1.0,18.1,53.82000000000001,110.04,560.24,494.7,704.56,642.64,564.68,1.0,7058.0,3.0000000000000004,3.0,2.0
1.0,18.13,53.68,104.29,562.36,492.74,709.19,555.99,565.75,1.0,7058.0,1.0,4.0,2.0
1.0,18.11,53.75,104.96,551.83,486.91999999999996,705.64,631.3,567.84,1.0,7058.0,5.0,3.0,2.0
1.0,18.06,53.87,103.06,558.01,488.6600000000001,707.4214285714286,626.62,566.45,1.0,7058.0,2.0,2.0,2.0
1.0,17.19,49.25,83.77,613.82,565.93,768.41,804.45,684.57,0.0,1374.0,1.0,2.0,2.0
1.0,18.01,53.970000000000006,101.72,561.44,484.23,703.65,637.49,573.07,1.0,7058.0,3.0000000000000004,5.0,2.0
1.0,18.1,53.79999999999999,98.26,560.86,480.97,710.25,641.7,580.33,1.0,7058.0,1.0,2.0,2.0
3.0,19.53,52.36,105.56,552.76,515.79,753.38,705.34,642.61,1.0,9241.0,4.0,1.0,3.0
1.0,18.14,53.82000000000001,102.96,555.27,494.64000000000004,706.51,628.91,570.35,1.0,7058.0,2.0,3.0,2.0
1.0,18.06,53.85,101.61,565.21,480.71,713.67,645.36,560.68,1.0,7058.0,4.0,1.0,3.0
1.0,18.05,53.9,97.73,565.02,491.40000000000003,717.14,642.49,570.32,1.0,7058.0,1.0,4.0,2.0
4.0,20.06,53.01,127.42000000000002,571.63,392.23,692.0628571428572,660.17,596.66,2.0,5172.0,6.000000000000001,4.0,2.0
1.0,12.79,54.14000000000001,95.48,563.61,472.69,720.29,644.65,569.52,1.0,7058.0,3.0000000000000004,4.0,2.0
1.0,17.99,54.0,97.33,564.81,498.0,711.61,645.57,575.26,1.0,7058.0,6.000000000000001,1.0,3.0
1.0,17.97,54.09,100.39,568.43,485.06,715.87,832.38,579.71,1.0,7058.0,5.0,3.0,3.0
1.0,18.24,53.03,94.34,557.24,504.73,715.18,648.68,580.01,1.0,7058.0,1.0,1.0,3.0
1.0,18.05,53.94,103.48,564.94,491.35999999999996,723.43,636.87,569.54,1.2857142857142858,7058.0,5.0,4.0,2.0
1.0,18.99,55.16,130.86,550.85,456.12,694.88,491.90999999999997,552.75,2.0,7058.0,5.0,1.0,2.0
1.0,19.13,58.82,143.47,546.02,387.56,671.28,608.54,546.89,2.0,7058.0,5.0,5.0,2.0
1.0,19.99,54.88,125.35,544.95,412.41999999999996,699.49,864.31,549.63,2.0,7058.0,6.000000000000001,4.0,2.0
2.0,23.11,46.79,122.44999999999999,591.46,483.35,720.83,662.47,584.45,1.0,4129.0,1.0,4.0,3.0
1.0,20.78,54.52,127.67000000000002,550.36,431.09999999999997,699.41,629.32,564.7,2.0,7058.0,3.0000000000000004,2.0,2.0
3.0,20.02,58.17,129.54,553.54,479.93000000000006,692.53,617.38,549.51,2.0,8936.0,5.0,1.0,2.0
4.0,18.73,51.830000000000005,113.25,591.53,485.28,734.9485714285714,703.17,648.41,1.0,1374.0,1.0,4.0,3.0
2.0,23.740000000000002,52.42999999999999,20.39,553.95,427.8999999999999,700.47,648.96,575.13,2.0,5214.0,6.000000000000001,4.0,3.0
2.0,22.56,47.13,28.67,580.28,443.15000000000003,717.43,657.94,613.55,2.0,1374.0,3.0000000000000004,3.0,2.0
1.0,19.84,54.14000000000001,91.69,610.95,496.22,752.8171428571429,694.7,641.66,1.0,3856.0000000000005,4.0,1.0,3.0
1.0,18.8,53.26,96.75,569.28,504.8,743.74,707.67,656.77,0.7142857142857143,2847.0,2.0,4.0,2.0
1.0,21.3,53.72,130.35,554.28,426.3,686.9,633.66,551.87,2.0,7058.0,3.0000000000000004,4.0,2.0
3.0,17.03,54.08,118.57,585.97,500.79,756.13,713.09,660.99,0.0,5820.0,1.0,1.0,3.0
4.0,28.809999999999995,55.47999999999999,121.3,564.07,377.9,683.3414285714285,630.82,553.88,3.0,6528.0,2.0,3.0,2.0
1.0,21.56,52.91,133.22,556.22,440.29,697.65,634.47,564.6,2.0,7058.0,2.0,3.0,2.0
1.0,21.64,52.69,125.07,549.81,436.71,693.93,643.48,566.95,2.0,7058.0,5.0,1.0,2.0
1.0,21.83,52.17,126.30999999999999,555.05,436.04,698.49,637.24,563.71,2.0,7058.0,2.0,1.0,2.0
1.0,22.25,51.059999999999995,130.03,555.42,456.18,701.85,631.62,568.21,2.0,7058.0,5.0,1.0,2.0
2.0,22.170000000000005,51.35999999999999,127.5,552.93,450.58,707.5642857142857,642.21,560.69,2.0,7058.0,3.0000000000000004,1.0,2.0
3.0,16.54,56.54,77.77,613.16,576.41,777.69,738.07,691.45,1.0,9658.0,1.0,4.0,3.0
2.0,22.110000000000003,51.57,123.77,553.69,450.36000000000007,701.79,634.33,576.48,2.0,7058.0,3.0000000000000004,1.0,3.0
2.0,22.140000000000004,51.61,121.24,554.19,446.92,700.16,642.21,571.29,2.0,7058.0,1.0,4.0,2.0
2.0,23.640000000000004,51.76,124.83,565.56,481.53,704.11,636.56,566.86,2.0,4761.0,1.0,1.0,2.0
3.0,20.4,56.48,131.16,563.54,468.87,717.27,680.36,594.34,1.0,9385.0,4.0,4.0,2.0
2.0,22.400000000000002,50.99,125.13,547.59,458.62,706.3,645.56,583.06,2.0,7058.0,2.0,3.0,2.0
4.0,18.32,53.88,118.93000000000002,595.84,491.87,729.61,691.7,613.41,1.5714285714285714,9658.0,1.0,4.0,1.0
2.0,22.410000000000004,51.09000000000001,125.39,554.78,460.47999999999996,698.2985714285714,646.22,562.17,2.0,7058.0,2.0,3.0,2.0
2.0,22.99,50.06,124.17,549.79,458.64,712.69,638.55,568.53,2.0,7058.0,5.0,3.0,2.0
2.0,23.02,49.92,124.39,553.96,454.51,705.32,650.57,567.55,2.0,7058.0,4.0,1.0,2.0
1.0,22.780000000000005,51.71,102.06,552.92,483.51000000000005,714.31,661.87,596.74,2.0,7058.0,2.0,1.0,2.0
2.0,23.14,49.64,125.34000000000002,550.55,462.05,701.62,643.28,584.37,2.0,7058.0,2.0,5.0,3.0
2.0,23.090000000000003,49.92,122.15999999999998,541.87,459.8,696.2,650.14,576.13,2.0,7058.0,4.0,3.0,2.0
4.0,12.17,47.5,113.76,594.07,446.05,733.06,700.65,626.34,2.0,2105.0,6.000000000000001,4.0,2.0
1.0,23.090000000000003,51.88,114.17,550.63,442.11999999999995,675.81,635.19,577.13,3.0,6817.0,3.0000000000000004,4.0,2.0
2.0,22.76,50.93,25.41,547.52,455.30999999999995,700.11,646.25,568.69,2.0,7058.0,5.0,4.0,2.0
2.0,23.060000000000002,50.83,145.73,546.39,465.96,689.4185714285715,511.55000000000007,568.9,2.0,7058.0,4.0,3.0,2.0
2.0,23.170000000000005,43.79,124.36,578.13,446.29,709.07,672.07,584.81,2.0,2679.0,5.0,3.0,2.0
1.0,17.66,48.55,102.73,598.99,380.88,742.86,679.32,602.56,2.0,5820.0,2.0,1.0,3.0
3.0,17.19,42.489999999999995,66.74,629.06,578.12,792.8900000000001,773.92,705.5599999999998,0.0,2105.0,6.000000000000001,1.0,3.0
2.0,23.480000000000004,48.88,117.29,545.47,473.93,703.59,485.34,583.45,2.0,7058.0,2.0,2.0,2.0
3.0,20.19,55.59,135.21,560.26,464.43,730.3728571428571,670.75,616.45,1.0,1903.0,2.0,4.0,1.0
2.0,23.420000000000005,49.11,194.21,555.22,461.19,717.03,667.6,587.91,2.0,7058.0,4.0,4.0,3.0
2.0,23.02,49.529999999999994,192.43,547.84,471.5199999999999,713.68,664.89,591.31,2.0,7058.0,2.0,3.0,3.0
3.0,17.52,46.09,84.67,605.79,555.09,777.3271428571428,742.33,686.9,0.0,5820.0,6.000000000000001,4.0,2.0
4.0,19.51,54.64,112.0,599.45,476.66,732.61,481.4599999999999,619.91,1.0,9127.0,1.0,4.0,1.0
2.0,23.220000000000002,49.81,126.19,551.17,462.48,674.3,587.41,524.45,2.0,7058.0,6.000000000000001,4.0,2.0
2.0,23.210000000000004,49.79,139.86,554.6,459.11,670.65,577.95,518.83,2.0,7058.0,1.0,3.0,2.0
4.0,20.800000000000004,58.31,119.72,549.01,475.35999999999996,715.61,674.99,610.48,1.0,5214.0,5.0,3.0,2.0
1.0,22.660000000000004,51.24,106.33,562.86,499.84,710.09,639.02,578.1,2.0,4761.0,4.0,4.0,2.0
3.0,19.34,58.22999999999999,127.75,541.87,522.46,716.55,663.04,609.06,2.0,1458.0,6.000000000000001,1.0,2.0
2.0,23.300000000000004,49.76,127.07000000000001,554.18,399.8299999999999,628.15,548.64,483.24,4.0,7058.0,4.0,1.0,2.0
1.0,20.26,47.71000000000001,109.94,588.64,479.95000000000005,749.57,709.07,638.25,1.0,5820.0,6.000000000000001,1.0,3.0
3.0,18.1,43.709999999999994,53.08,571.75,599.39,796.48,762.52,718.61,0.0,4703.0,5.0,3.0,3.0
2.0,23.560000000000002,49.29,131.1,541.87,400.93,621.7,549.02,474.66,4.0,7058.0,2.0,1.0,2.0
2.0,24.05,48.38,231.48,536.56,392.44,624.89,551.4,470.83000000000004,4.0,7058.0,6.000000000000001,4.0,2.0
1.0,18.62,46.9,82.81,614.31,495.79,759.83,723.14,638.97,0.0,2105.0,5.0,2.0,3.0
2.0,24.02,48.51,126.76999999999998,540.15,397.19,622.56,558.51,465.26,4.0,7058.0,3.0000000000000004,4.0,2.0
2.0,23.89,48.81,130.65,546.19,400.98,629.86,559.72,478.64,4.0,7058.0,2.0,3.0,2.0
2.0,23.62,49.31,130.5,540.31,418.72,623.47,573.69,475.62,4.0,7058.0,5.0,2.0,2.0
2.0,22.67,51.34,129.13,539.42,412.70000000000005,635.37,558.31,498.9599999999999,4.0,7058.0,5.0,4.0,2.0
2.0,22.64,51.03,125.58000000000001,540.4,420.77,645.6428571428571,564.17,494.23,4.0,7058.0,4.0,4.0,2.0
4.0,22.77,54.56,120.56999999999998,547.63,446.04,703.06,656.24,589.27,2.0,5214.0,4.0,2.0,2.0
2.0,22.330000000000002,51.56,129.89,542.82,417.12,648.54,571.97,490.83,4.0,7058.0,3.0000000000000004,1.0,2.0
1.0,19.51,47.81,78.34,616.76,548.61,770.77,737.17,665.99,0.0,1482.0,1.0,4.0,3.0
2.0,22.37,51.1,127.89999999999999,539.38,426.81000000000006,634.52,577.57,506.2799999999999,4.0,7058.0,4.0,4.0,2.0
2.0,22.29,51.33,123.65999999999998,544.29,402.86,673.0042857142857,583.81,493.94,2.142857142857143,7058.0,1.0,4.0,2.0
4.0,21.85,52.26,119.51,538.92,427.42999999999995,674.8285714285714,577.07,506.16,4.0,7058.0,5.0,2.0,2.0
2.0,23.32,50.71,128.0,560.81,426.05,672.35,591.86,531.48,2.0,3074.0,2.0,3.0,2.0
4.0,21.64,52.62,122.62,538.28,440.87,653.28,586.77,507.28,4.0,7058.0,2.0,4.0,2.0
4.0,21.43,53.07,132.69,539.3,439.3,649.38,592.24,504.55,4.0,7058.0,3.0000000000000004,4.0,2.0
3.0,19.69,55.67000000000001,119.74,555.28,471.88,738.4,687.14,623.31,1.0,2847.0,5.0,1.0,2.0
4.0,21.070000000000004,53.9,123.68,539.5,450.2300000000001,666.01,585.24,517.87,4.0,7058.0,4.0,4.0,2.0
4.0,21.06,53.59,131.14,546.52,442.84,656.98,598.78,514.62,2.7142857142857144,7058.0,3.0000000000000004,1.0,2.0
4.0,21.06,53.61,127.61000000000001,550.52,456.68,669.71,596.59,518.84,3.0,7058.0,1.0,3.0,2.0
3.0,16.4,46.77,77.0,609.52,571.62,790.4785714285715,742.03,702.98,0.0,5820.0,4.0,3.0,3.0
4.0,20.79,54.3,122.90999999999998,545.1,456.67,664.69,603.21,517.2,3.0,7058.0,1.0,3.0,2.0
4.0,20.830000000000002,54.06,132.34,544.22,448.31,672.16,589.57,522.16,3.0,7058.0,5.0,1.0,2.0
4.0,20.650000000000002,54.52,125.01,544.9,449.15,661.1,600.55,525.35,3.0,7058.0,3.0000000000000004,1.0,2.0
4.0,20.59,54.71,125.28999999999999,544.36,463.25,667.79,610.22,535.56,3.0,7058.0,1.0,1.0,2.0
4.0,20.860000000000003,53.53000000000001,125.28999999999999,550.58,448.34000000000003,664.03,599.83,527.16,3.0,7058.0,6.000000000000001,4.0,2.0
4.0,20.900000000000002,53.59,122.82,541.92,461.11999999999995,672.41,615.9,537.46,3.0,7058.0,4.0,1.0,2.0
4.0,20.680000000000003,54.27,126.64000000000001,546.56,448.55,670.78,611.0,511.01,1.4285714285714286,7058.0,2.0,3.0,3.0
4.0,20.46,54.86999999999999,135.08,546.25,456.74,674.37,603.12,542.4,3.0,7058.0,5.0,3.0,2.0
4.0,18.63,51.209999999999994,118.76,589.7,484.93,751.86,709.29,646.66,1.0,5820.0,3.0000000000000004,1.0,2.0
4.0,20.44,54.730000000000004,132.02,539.86,463.41,679.58,607.92,543.48,3.0,7058.0,3.0000000000000004,3.0,2.0
4.0,20.46,54.4,131.8,536.48,458.00999999999993,667.2,610.97,541.25,3.0,7058.0,4.0,4.0,3.0
4.0,20.46,54.39,130.55,546.78,458.92,680.25,615.58,541.38,3.0,7058.0,4.0,4.0,2.0
4.0,20.36,54.65,133.75,539.71,462.47,675.58,607.41,535.9,3.0,7058.0,1.0,3.0,2.0
4.0,20.4,54.42,125.72,546.41,439.61,680.52,610.87,538.61,3.0,7058.0,5.0,1.0,2.0
4.0,21.64,54.07,146.99,563.53,340.56,668.46,615.86,521.14,2.0,3074.0,6.000000000000001,3.0,2.0
4.0,20.31,54.52,130.2,537.22,454.96,681.7942857142857,612.71,541.71,3.0,7058.0,4.0,4.0,2.0
4.0,20.21,54.76,126.95,543.23,454.47,677.38,625.81,542.72,3.0,7058.0,6.000000000000001,1.0,2.0
4.0,20.26,54.55,131.04,542.08,467.07,681.91,613.03,556.55,3.0,7058.0,3.0000000000000004,4.0,2.0
2.0,20.51,49.540000000000006,114.96,576.85,431.3,714.46,663.15,598.62,2.0,6431.0,5.0,4.0,2.0
1.0,19.94,56.56999999999999,135.23,539.24,501.53,714.12,673.06,598.55,2.0,1458.0,6.000000000000001,3.0,3.0
4.0,19.4,52.5,132.69,576.45,456.77,725.15,686.26,607.15,1.0,7963.0,3.0000000000000004,4.0,2.0
1.0,18.53,53.21000000000001,94.96,581.53,444.65000000000003,703.1142857142856,646.39,571.94,2.0,7395.0,1.0,4.0,2.0
4.0,20.29,54.09,220.68,549.88,455.47,682.05,627.67,547.58,3.0,7058.0,3.0000000000000004,4.0,2.0
4.0,20.18,54.27,124.52000000000001,544.46,466.02,684.71,629.41,565.11,3.0,7058.0,6.000000000000001,4.0,2.0
1.0,18.58,52.2,105.48,601.3,455.17999999999995,749.29,521.51,646.75,1.0,9658.0,3.0000000000000004,3.0,2.0
4.0,20.03,54.63,192.81,549.28,460.22,683.75,627.9,547.5,3.0,7058.0,5.0,1.0,2.0
4.0,19.98,54.739999999999995,121.69000000000001,545.9,470.7,688.09,624.94,542.5,3.0,7058.0,4.0,3.0,2.0
4.0,19.89,54.86999999999999,126.30000000000001,549.71,453.73,686.86,623.64,565.09,3.0,7058.0,2.0,1.0,2.0
4.0,19.91,54.88999999999999,124.32,544.22,479.14,688.45,620.17,553.26,3.0,7058.0,2.0,4.0,2.0
4.0,19.86,54.95,131.46,547.02,467.59999999999997,671.6071428571429,630.49,562.26,3.0,7058.0,4.0,1.0,2.0
4.0,21.69,53.23,113.57,572.74,398.19999999999993,689.81,642.2,567.73,3.0,6528.0,6.000000000000001,3.0,2.0
4.0,18.19,52.62,120.66000000000001,586.39,483.93,737.59,677.05,613.52,1.0,1374.0,5.0,4.0,2.0
4.0,19.79,55.02,127.56,543.16,459.32000000000005,695.71,630.96,563.77,3.0,7058.0,4.0,5.0,2.0
1.0,21.52,42.36,80.12,617.95,542.63,762.41,733.19,674.18,0.0,5693.0,6.000000000000001,2.0,3.0
4.0,19.83,54.79,122.49,556.8,463.69,717.19,827.61,570.15,2.0,7058.0,3.0000000000000004,1.0,2.0
4.0,19.78,54.86,129.57,548.17,461.76,696.08,633.66,568.4,2.0,7058.0,1.0,1.0,2.0
4.0,19.98,54.2,126.91,546.22,472.94000000000005,697.03,650.36,561.23,2.0,7058.0,6.000000000000001,4.0,2.0
4.0,19.76,54.77,126.96,543.98,468.74,697.09,647.78,564.59,2.0,7058.0,6.000000000000001,1.0,2.0
3.0,19.6,53.49999999999999,93.78,553.46,513.59,724.95,665.8,600.05,2.0,1458.0,1.0,3.0,1.0
1.0,24.05,45.36,98.55,607.88,460.31,728.8485714285715,700.34,628.31,1.0,9127.0,5.0,2.0,1.0
2.0,24.09,43.65,117.15,594.48,461.51,723.73,688.62,640.99,1.0,2105.0,5.0,4.0,2.0
2.0,22.9,51.08,103.5,557.25,451.42,733.31,681.82,622.01,1.0,9241.0,4.0,1.0,3.0
3.0,17.97,51.25,126.12000000000002,583.0,496.21,743.88,706.56,647.42,1.0,6431.0,1.0,4.0,2.0
3.0,19.67,54.31,111.46,549.17,477.72,700.18,653.44,580.0,2.0,7058.0,4.0,2.0,2.0
2.0,22.790000000000003,45.41,103.94,594.89,469.02,736.93,694.86,631.31,1.0,3418.0,5.0,4.0,3.0
3.0,19.46,54.98,120.56,547.56,486.65,708.53,653.73,578.13,2.0,7058.0,5.0,1.0,2.0
4.0,18.03,54.56,124.62,590.82,497.78,727.46,698.99,618.59,1.0,9658.0,1.0,4.0,3.0
3.0,19.29,55.4,116.52,552.19,480.18,709.6400000000001,668.03,575.66,2.0,7058.0,3.0000000000000004,4.0,2.0
3.0,19.77,55.49999999999999,130.42,567.54,495.03,732.98,494.31,616.72,1.0,1903.0,5.0,1.0,3.0
3.0,19.36,55.190000000000005,114.21,548.13,473.4,705.23,659.02,576.46,2.0,7058.0,2.0,3.0,3.0
3.0,15.97,44.96,74.31,609.05,583.31,789.3199999999999,755.87,700.36,0.0,5820.0,4.0,4.0,3.0
4.0,19.93,50.4,120.60999999999999,600.89,486.30000000000007,734.8,699.37,619.03,2.0,8374.0,5.0,3.0,2.0
3.0,19.46,54.71999999999999,115.45,551.72,481.44,707.87,662.3,585.82,2.0,7058.0,4.0,3.0,2.0
3.0,19.59,54.25999999999999,111.16,552.37,480.9,707.08,653.15,591.87,2.0,7058.0,5.0,1.0,2.0
2.0,24.15,46.51,110.24,574.27,448.84,723.79,508.71,614.4,1.0,7395.0,1.0,1.0,1.0
1.0,18.76,52.76,107.41,557.65,469.5899999999999,686.89,587.45,528.4,2.0,7058.0,5.0,4.0,2.0
3.0,19.46,54.62,110.93,555.21,486.75000000000006,711.86,649.75,594.51,1.8571428571428572,7058.0,4.0,3.0,2.0
